CCTV,#genre#
鍏伴櫟缁煎悎,http://39.134.144.6:8089/PLTV/88888888/224/3221225938/index.m3u8
鍏伴櫟鍏叡,http://39.134.144.6:8089/PLTV/88888888/224/3221226384/index.m3u8
娌傚崡缁煎悎,http://39.134.144.6:8089/PLTV/88888888/224/3221226509/index.m3u8
娌傚崡娓╂硥鏃呮父,http://39.134.144.6:8089/PLTV/88888888/224/3221226392/index.m3u8
娌傛按TV-1,http://39.134.144.6:8089/PLTV/88888888/224/3221226394/index.m3u8
娌傛按TV-2,http://39.134.144.6:8089/PLTV/88888888/224/3221226517/index.m3u8

涓滆惀鏂伴椈,http://39.134.144.6:8089/PLTV/88888888/224/3221225935/index.m3u8
涓滆惀鍏叡,http://39.134.144.6:8089/PLTV/88888888/224/3221225908/index.m3u8
骞块ザ鏂伴椈,http://39.134.144.6:8089/PLTV/88888888/224/3221226046/index.m3u8

灞辫タ,#genre#
杩愬煄-1,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225988/1.m3u8
杩愬煄-2,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225985/1.m3u8
鐩愭箹棰戦亾,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221226044/1.m3u8
闇嶅窞,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225952/1.m3u8
娼炲窞,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225964/1.m3u8
绋峰北,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221226196/1.m3u8

闄曡タ,#genre#
CCTV鍏靛櫒绉戞妧,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
CCTV鐢佃鎸囧崡,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
CCTV椋庝簯鍓у満,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
CCTV椋庝簯闊充箰,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
CCTV椋庝簯瓒崇悆,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
CCTV楂樺皵澶綉鐞�,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
CCTV鎬€鏃у墽鍦�,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
CCTV涓栫晫鍦扮悊,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
CHC楂樻竻鐢靛奖,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC瀹跺涵褰遍櫌,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC鍔ㄤ綔鐢靛奖,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC瀹跺涵褰遍櫌,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
绾疄浜烘枃楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226230/index.m3u8
鍖椾含绾疄楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226232/index.m3u8
閲戦拱绾疄楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226351/index.m3u8
娓告垙椋庝簯楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226579/index.m3u8
涔愭父楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226580/index.m3u8
閮藉競鍓у満楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226581/index.m3u8
娆㈢瑧鍓у満4K,http://111.20.33.70/PLTV/88888893/224/3221226582/index.m3u8
蹇箰鍨傞挀楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226805/index.m3u8
鑼堕閬撻珮娓�,http://111.20.33.70/PLTV/88888893/224/3221226808/index.m3u8
閲戣壊瀛﹀爞楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226994/index.m3u8
绮惧僵缁艰壓楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226009/index.m3u8
鍔茬垎浣撹偛,http://111.20.33.70/PLTV/88888893/224/3221226239/index.m3u8
缃笟棰戦亾,http://111.20.33.70/PLTV/88888893/224/3221226241/index.m3u8
浜鍓у満,http://111.20.33.70/PLTV/88888893/224/3221226242/index.m3u8
浜鍓у満,http://111.20.33.70/PLTV/88888893/224/3221226243/index.m3u8
瀹跺涵鐞嗚储,http://111.20.33.70/PLTV/88888893/224/3221226244/index.m3u8
瀹跺涵鐞嗚储,http://111.20.33.70/PLTV/88888893/224/3221226247/index.m3u8
濂曞潧鏄ョ,http://111.20.33.70/PLTV/88888893/224/3221226245/index.m3u8
璐㈠瘜澶╀笅,http://111.20.33.70/PLTV/88888893/224/3221226350/index.m3u8

闄曡タ鍗,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
鍐滄灄鍗,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
闄曡タ涓€濂�,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
闄曡タ浜屽,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
闄曡タ涓夊,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
闄曡タ鍥涘,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
闄曡タ浜斿,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
闄曡タ鍏,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
闄曡タ涓冨,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
闄曡タ鍏,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
瑗垮畨鏂伴椈缁煎悎,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
瑗垮畨閮藉競,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
瑗垮畨鍟嗗姟璧勮,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
瑗垮畨褰辫,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
瑗垮畨涓濊矾,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
瑗垮畨鏁欒偛,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
鍜搁槼-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
鏉ㄥ噷-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
寤跺畨-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
寤跺畨-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
閾滃窛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
閾滃窛-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
瀹濋浮-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
瀹濋浮-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
瀹佸己-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
瀹佸己-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
姹変腑-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
姹変腑-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
浣涘潽-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
闀囧反-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
鐣ラ槼-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
瑗夸埂-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
姒嗘灄-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
鍟嗘礇-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
娓崡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
瀹夊悍-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8

闄曡タ鍗,http://111.20.33.70/PLTV/88888893/224/3221226326/index.m3u8
闄曡タ鍗,http://111.20.33.70/PLTV/88888893/224/3221225821/index.m3u8
闄曡タ鍗,http://111.20.33.70/PLTV/88888893/224/3221226458/index.m3u8
闄曡タ鏂伴椈璧勮,http://111.20.33.70/PLTV/88888893/224/3221226357/index.m3u8
闄曡タ閮藉競闈掓槬,http://111.20.33.70/PLTV/88888893/224/3221226358/index.m3u8
闄曡タ鐢熸椿,http://111.20.33.70/PLTV/88888893/224/3221226359/index.m3u8
闄曡タ褰辫,http://111.20.33.70/PLTV/88888893/224/3221226360/index.m3u8
闄曡タ鍏叡,http://111.20.33.70/PLTV/88888893/224/3221226361/index.m3u8
闄曡タ涔愬璐墿,http://111.20.33.70/PLTV/88888893/224/3221226362/index.m3u8
闄曡タ浣撹偛,http://111.20.33.70/PLTV/88888893/224/3221226363/index.m3u8
闄曡タ瑗块儴鐢靛奖,http://111.20.33.70/PLTV/88888893/224/3221226364/index.m3u8
鍐滄灄鍗,http://111.20.33.70/PLTV/88888893/224/3221226229/index.m3u8
瑗垮畨閮藉競,http://111.20.33.70/PLTV/88888893/224/3221226367/index.m3u8
瑗垮畨缁煎悎,http://111.20.33.70/PLTV/88888893/224/3221226366/index.m3u8
瑗垮畨鍟嗗姟,http://111.20.33.70/PLTV/88888893/224/3221226368/index.m3u8
瑗垮畨褰辫,http://111.20.33.70/PLTV/88888893/224/3221226369/index.m3u8
瑗垮畨涓濊矾,http://111.20.33.70/PLTV/88888893/224/3221226370/index.m3u8
瑗垮畨鏁欒偛楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226371/index.m3u8
闀垮畨,http://111.20.33.70/PLTV/88888893/224/3221226985/index.m3u8
钃濈敯,http://111.20.33.70/PLTV/88888893/224/3221227011/index.m3u8
鍛ㄨ嚦,http://111.20.33.70/PLTV/88888893/224/3221226988/index.m3u8
鎴峰幙,http://111.20.33.70/PLTV/88888893/224/3221227008/index.m3u8
楂橀櫟,http://111.20.33.70/PLTV/88888893/224/3221227031/index.m3u8
涓存郊,http://111.20.33.70/PLTV/88888893/224/3221227062/index.m3u8
鏉ㄥ噷,http://111.20.33.70/PLTV/88888893/224/3221227063/index.m3u8
鍜搁槼缁煎悎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226372/index.m3u8
鍜搁槼鍏叡,http://111.20.33.70/PLTV/88888893/224/3221227060/index.m3u8
鍜搁槼鏁欒偛,http://111.20.33.70/PLTV/88888893/224/3221227075/index.m3u8
瀹濋浮-1楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226383/index.m3u8
瀹濋浮-2楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226384/index.m3u8
姹変腑缁煎悎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226331/index.m3u8
姹変腑鍏卞叕楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221225990/index.m3u8
姹変腑鏁欒偛楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221225991/index.m3u8
瀹夊悍缁煎悎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226385/index.m3u8
浣涘潽缁煎悎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226454/index.m3u8
姒嗘灄缁煎悎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226377/index.m3u8
鍟嗘礇缁煎悎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226378/index.m3u8
鍟嗘礇鍏叡楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227006/index.m3u8
寤跺畨缁煎悎,http://111.20.33.70/PLTV/88888893/224/3221226374/index.m3u8
寤跺畨鍏叡,http://111.20.33.70/PLTV/88888893/224/3221226375/index.m3u8
娓崡缁煎悎,http://111.20.33.70/PLTV/88888893/224/3221226376/index.m3u8
娓崡鍏叡楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227001/index.m3u8
閾滃窛缁煎悎,http://111.20.33.70/PLTV/88888893/224/3221226379/index.m3u8
閾滃窛鍏叡,http://111.20.33.70/PLTV/88888893/224/3221226380/index.m3u8
瑗夸埂楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226556/index.m3u8
鍩庡浐楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226920/index.m3u8
娲嬪幙楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226938/index.m3u8
鍗冮槼楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226945/index.m3u8
鍕夊幙楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226952/index.m3u8
鐭虫硥楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226965/index.m3u8
鍚磋捣楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226967/index.m3u8
姝у北楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226982/index.m3u8
鍚村牎楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226983/index.m3u8
蹇椾腹楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226989/index.m3u8
搴滆胺楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226990/index.m3u8
榛勯櫟楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226992/index.m3u8
绁炴湪楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226993/index.m3u8
瀹侀檿楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221226998/index.m3u8
绱槼楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227002/index.m3u8
鎵堕楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227005/index.m3u8
姒嗛槼楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227017/index.m3u8
闀囧潽楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227032/index.m3u8
宀氱殝楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227057/index.m3u8
鐪夊幙楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227069/index.m3u8
楹熸父楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227072/index.m3u8
鏃倯楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227077/index.m3u8
褰窞楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227087/index.m3u8
鏃槼楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227090/index.m3u8
瀛愭床楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227104/index.m3u8
闊╁煄楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227107/index.m3u8
瀹佸己缁煎悎,http://111.20.33.70/PLTV/88888893/224/3221226390/index.m3u8
闀囧反,http://111.20.33.70/PLTV/88888893/224/3221226457/index.m3u8
鐣欏潩,http://111.20.33.70/PLTV/88888893/224/3221226000/index.m3u8
鐣ラ槼,http://111.20.33.70/PLTV/88888893/224/3221226322/index.m3u8
鍗楅儜,http://111.20.33.70/PLTV/88888893/224/3221226955/index.m3u8
涓瑰嚖,http://111.20.33.70/PLTV/88888893/224/3221226962/index.m3u8
绫宠剛,http://111.20.33.70/PLTV/88888893/224/3221226964/index.m3u8
瀵屽钩,http://111.20.33.70/PLTV/88888893/224/3221226968/index.m3u8
灞遍槼,http://111.20.33.70/PLTV/88888893/224/3221226970/index.m3u8
鍏村钩,http://111.20.33.70/PLTV/88888893/224/3221226971/index.m3u8
鐧芥渤,http://111.20.33.70/PLTV/88888893/224/3221226973/index.m3u8
瀹滃悰,http://111.20.33.70/PLTV/88888893/224/3221226974/index.m3u8
钂插煄,http://111.20.33.70/PLTV/88888893/224/3221226976/index.m3u8
鑰€宸�,http://111.20.33.70/PLTV/88888893/224/3221226977/index.m3u8
闈栬竟,http://111.20.33.70/PLTV/88888893/224/3221226980/index.m3u8
鍟嗗崡,http://111.20.33.70/PLTV/88888893/224/3221226986/index.m3u8
姹夐槾,http://111.20.33.70/PLTV/88888893/224/3221226995/index.m3u8
娲涘窛,http://111.20.33.70/PLTV/88888893/224/3221226996/index.m3u8
瀹氳竟,http://111.20.33.70/PLTV/88888893/224/3221226997/index.m3u8
娲涘崡,http://111.20.33.70/PLTV/88888893/224/3221226999/index.m3u8
缁ュ痉,http://111.20.33.70/PLTV/88888893/224/3221227000/index.m3u8
娓呮锭,http://111.20.33.70/PLTV/88888893/224/3221227003/index.m3u8
姗欏煄,http://111.20.33.70/PLTV/88888893/224/3221227007/index.m3u8
娼煎叧,http://111.20.33.70/PLTV/88888893/224/3221227010/index.m3u8
骞冲埄,http://111.20.33.70/PLTV/88888893/224/3221227016/index.m3u8
瀵屽幙,http://111.20.33.70/PLTV/88888893/224/3221227015/index.m3u8
瀹滃窛,http://111.20.33.70/PLTV/88888893/224/3221227019/index.m3u8
寤堕暱,http://111.20.33.70/PLTV/88888893/224/3221227021/index.m3u8
闀囧畨,http://111.20.33.70/PLTV/88888893/224/3221227022/index.m3u8
鏌炴按,http://111.20.33.70/PLTV/88888893/224/3221227026/index.m3u8
澶ц崝,http://111.20.33.70/PLTV/88888893/224/3221227025/index.m3u8
榛勯緳,http://111.20.33.70/PLTV/88888893/224/3221227029/index.m3u8
鍗庨槾,http://111.20.33.70/PLTV/88888893/224/3221227028/index.m3u8
娉鹃槼,http://111.20.33.70/PLTV/88888893/224/3221227034/index.m3u8
姘稿,http://111.20.33.70/PLTV/88888893/224/3221227040/index.m3u8
姝﹀姛,http://111.20.33.70/PLTV/88888893/224/3221227043/index.m3u8
鍗庡窞,http://111.20.33.70/PLTV/88888893/224/3221227050/index.m3u8
鐧芥按,http://111.20.33.70/PLTV/88888893/224/3221227051/index.m3u8
妯北楂樻竻,http://111.20.33.70/PLTV/88888893/224/3221227054/index.m3u8
鍚堥槼,http://111.20.33.70/PLTV/88888893/224/3221227053/index.m3u8
鐢樻硥,http://111.20.33.70/PLTV/88888893/224/3221227056/index.m3u8
浣冲幙,http://111.20.33.70/PLTV/88888893/224/3221227059/index.m3u8
瀛愰暱,http://111.20.33.70/PLTV/88888893/224/3221227061/index.m3u8
寤跺窛,http://111.20.33.70/PLTV/88888893/224/3221227064/index.m3u8
绀兼硥缁煎悎,http://111.20.33.70/PLTV/88888893/224/3221227065/index.m3u8
绀兼硥褰辫,http://111.20.33.70/PLTV/88888893/224/3221227068/index.m3u8
涔惧幙,http://111.20.33.70/PLTV/88888893/224/3221227066/index.m3u8
涓夊師,http://111.20.33.70/PLTV/88888893/224/3221227071/index.m3u8
闀挎,http://111.20.33.70/PLTV/88888893/224/3221227074/index.m3u8
娣冲寲,http://111.20.33.70/PLTV/88888893/224/3221227080/index.m3u8
澶櫧,http://111.20.33.70/PLTV/88888893/224/3221227083/index.m3u8
闄堜粨,http://111.20.33.70/PLTV/88888893/224/3221227086/index.m3u8
鍑ゅ幙,http://111.20.33.70/PLTV/88888893/224/3221227089/index.m3u8
闄囧幙,http://111.20.33.70/PLTV/88888893/224/3221227092/index.m3u8


姹熻タ,#genre#
姹熻タ灏戝効 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls
姹熻タ鏂伴椈 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/index.m3u8?fmt=ts2hls
姹熻タ缁忔祹鐢熸椿 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
姹熻タ閮藉競 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/index.m3u8?fmt=ts2hls
鍑ゅ嚢涓枃 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226248/index.m3u8
鍑ゅ嚢璧勮 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226274/index.m3u8
鍑ゅ嚢棣欐腐 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8

娴欐睙,#genre#
娴欐睙鍗 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236237/index.m3u8
娴欐睙閽辨睙閮藉競 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233005/1/index.m3u8?fmt=ts2hls
娴欐睙缁忔祹鐢熸椿 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233008/1/index.m3u8?fmt=ts2hls
娴欐睙绉戞暀褰辫 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233002/1/index.m3u8?fmt=ts2hls
娴欐睙姘戠敓浼戦棽 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232996/1/index.m3u8?fmt=ts2hls
娴欐睙鍏叡鏂伴椈 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233052/1/index.m3u8?fmt=ts2hls
娴欐睙灏戝効 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233011/1/index.m3u8?fmt=ts2hls
婀栧窞TV-1 鏂伴椈缁煎悎 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235527/396328931.smil/index.m3u8?fmt=ts2hls
婀栧窞TV-2 鏂囧寲濞变箰 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235529/396328931.smil/index.m3u8?fmt=ts2hls
婀栧窞TV-3 鍏叡棰戦亾 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235526/396328931.smil/index.m3u8?fmt=ts2hls
閲戝崕TV-1 鏂伴椈缁煎悎 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234612/396328931.smil/index.m3u8?fmt=ts2hls
閲戝崕TV-2 鏁欒偛绉戞妧 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234568/396328931.smil/index.m3u8?fmt=ts2hls
閲戝崕TV-3 鍏叡棰戦亾 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234615/396328931.smil/index.m3u8?fmt=ts2hls
鍢夊叴TV-1 鏂伴椈缁煎悎 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235458/396328931.smil/index.m3u8?fmt=ts2hls
鍢夊叴TV-2 鏂囧寲褰辫 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235447/396328931.smil/index.m3u8?fmt=ts2hls
鍢夊叴TV-3 鍏叡棰戦亾 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235460/396328931.smil/index.m3u8?fmt=ts2hls
鑸熷北TV-1 鏂伴椈缁煎悎 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235449/396328931.smil/index.m3u8?fmt=ts2hls
鑸熷北TV-2 鍏叡棰戦亾 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235445/396328931.smil/index.m3u8?fmt=ts2hls
涓芥按TV-1 鏂伴椈缁煎悎 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235528/396328931.smil/index.m3u8?fmt=ts2hls
涓芥按TV-2 涓芥按鍏叡 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235525/396328931.smil/index.m3u8?fmt=ts2hls
Y+ HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/1/index.m3u8?fmt=ts2hls
閲嶆俯缁忓吀 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236436/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖辫禌杞� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
IHOT鐖辨梾琛� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
IHOT鐖辨偓鐤� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
IHOT鐖变綋鑲� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
IHOT鐖卞巻鍙� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
IHOT鐖辫皪鎴� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
IHOT鐖卞枩鍓� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖辨氮婕� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖遍櫌绾� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖辩骞� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖卞姩婕� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235628/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖卞璋� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235605/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖辩瀛� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235603/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖卞辜鏁� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235622/396328931.smil/index.m3u8?fmt=ts2hls
IHOT鐖辩帺鍏� HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235626/396328931.smil/index.m3u8?fmt=ts2hls

姹熻嫃,#genre#
鍗椾含淇℃伅 8M1080,http://ott.mobaibox.com/PLTV/3/224/3221227730/index.m3u8
鍗椾含濞变箰 8M1080,http://ott.mobaibox.com/PLTV/3/224/3221227722/index.m3u8
鍗椾含鏂伴椈缁煎悎 8M1080,http://ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8
浠寲鏈夌嚎 3M1080,http://ott.mobaibox.com/PLTV/3/224/3221227702/index.m3u8
瀹濆簲鏂伴椈缁煎悎 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221228007/index.m3u8
瀹濆簲鐢熸椿璧勮 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221228039/index.m3u8
甯稿窞鍏叡 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221227772/index.m3u8
甯稿窞鍏叡 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221227905/index.m3u8
甯稿窞鏂伴椈缁煎悎 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221227752/index.m3u8
甯稿窞鏂伴椈缁煎悎 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221227899/index.m3u8
甯稿窞鐢熸椿 4M1080,http://ott.mobaibox.com/PLTV/3/224/3221227816/index.m3u8
